Tahun Pembuatan,Tanggal ,CO,HC,Usia Kendaraan,Euro,Baku Mutu CO,Baku Mutu HC,CO_ratio,HC_ratio,segmen_tahun,alpha,Koreksi_CO,Koreksi_HC,LULUS/TIDAK
2019,13/09/2023,4.61,197,4,EURO3,3,1000,1.536666667,0.197,>2016,0.2,0.107333333,-0.1606,FALSE
2019,02/09/2023,0.02,38,4,EURO3,3,1000,0.006666667,0.038,>2016,0.2,-0.198666667,-0.1924,TRUE
2019,30/08/2023,0.87,974,4,EURO3,3,1000,0.29,0.974,>2016,0.2,-0.142,-0.0052,TRUE
2019,15/11/2023,2.7,246,4,EURO3,3,1000,0.9,0.246,>2016,0.2,-0.02,-0.1508,TRUE
2019,05/10/2023,2.94,326,4,EURO3,3,1000,0.98,0.326,>2016,0.2,-0.004,-0.1348,TRUE
2019,13/08/2024,0.1,70,5,EURO3,3,1000,0.033333333,0.07,>2016,0.2,-0.193333333,-0.186,TRUE
2019,28/08/2023,2.92,409,4,EURO3,3,1000,0.973333333,0.409,>2016,0.2,-0.005333333,-0.1182,TRUE
2019,05/02/2023,2.4,667,4,EURO3,3,1000,0.8,0.667,>2016,0.2,-0.04,-0.0666,TRUE
2019,28/08/2023,4.28,560,4,EURO3,3,1000,1.426666667,0.56,>2016,0.2,0.085333333,-0.088,FALSE
2019,05/09/2023,0.92,207,4,EURO3,3,1000,0.306666667,0.207,>2016,0.2,-0.138666667,-0.1586,TRUE
2019,25/07/2023,4.26,881,4,EURO3,3,1000,1.42,0.881,>2016,0.2,0.084,-0.0238,FALSE
2019,08/11/2023,1.24,1000,4,EURO3,3,1000,0.413333333,1,>2016,0.2,-0.117333333,0,FALSE
2019,03/09/2023,0.04,199,4,EURO3,3,1000,0.013333333,0.199,>2016,0.2,-0.197333333,-0.1602,TRUE
2019,12/12/2023,2.26,352,4,EURO3,3,1000,0.753333333,0.352,>2016,0.2,-0.049333333,-0.1296,TRUE
2019,13/09/2023,0.4,937,4,EURO3,3,1000,0.133333333,0.937,>2016,0.2,-0.173333333,-0.0126,TRUE
2019,12/09/2023,0.86,646,4,EURO3,3,1000,0.286666667,0.646,>2016,0.2,-0.142666667,-0.0708,TRUE
2019,02/09/2023,0.54,1829,4,EURO3,3,1000,0.18,1.829,>2016,0.2,-0.164,0.1658,FALSE
2019,23/08/2023,0.87,279,4,EURO3,3,1000,0.29,0.279,>2016,0.2,-0.142,-0.1442,TRUE
2019,06/09/2023,0.59,67,4,EURO3,3,1000,0.196666667,0.067,>2016,0.2,-0.160666667,-0.1866,TRUE
2019,20/03/2024,3.03,32,5,EURO3,3,1000,1.01,0.032,>2016,0.2,0.002,-0.1936,FALSE
2019,31/08/2023,0.59,212,4,EURO3,3,1000,0.196666667,0.212,>2016,0.2,-0.160666667,-0.1576,TRUE
2019,02/09/2023,0.9,315,4,EURO3,3,1000,0.3,0.315,>2016,0.2,-0.14,-0.137,TRUE
2019,10/09/2023,3.11,345,4,EURO3,3,1000,1.036666667,0.345,>2016,0.2,0.007333333,-0.131,FALSE
2019,07/09/2023,0.5,1165,4,EURO3,3,1000,0.166666667,1.165,>2016,0.2,-0.166666667,0.033,FALSE
2019,01/12/2023,4.51,609,4,EURO3,3,1000,1.503333333,0.609,>2016,0.2,0.100666667,-0.0782,FALSE
2019,21/09/2023,2.15,625,4,EURO3,3,1000,0.716666667,0.625,>2016,0.2,-0.056666667,-0.075,TRUE
2019,16/11/2023,1.21,208,4,EURO3,3,1000,0.403333333,0.208,>2016,0.2,-0.119333333,-0.1584,TRUE
2019,30/08/2023,2.05,775,4,EURO3,3,1000,0.683333333,0.775,>2016,0.2,-0.063333333,-0.045,TRUE
2019,23/09/2023,0.32,652,4,EURO3,3,1000,0.106666667,0.652,>2016,0.2,-0.178666667,-0.0696,TRUE
2019,05/10/2023,2.08,577,4,EURO3,3,1000,0.693333333,0.577,>2016,0.2,-0.061333333,-0.0846,TRUE
2019,30/08/2023,3.72,172,4,EURO3,3,1000,1.24,0.172,>2016,0.2,0.048,-0.1656,FALSE
2019,17/10/2024,6.94,420,5,EURO3,3,1000,2.313333333,0.42,>2016,0.2,0.262666667,-0.116,FALSE
2019,06/09/2023,3.5,128,4,EURO3,3,1000,1.166666667,0.128,>2016,0.2,0.033333333,-0.1744,FALSE
2019,08/09/2023,0.42,123,4,EURO3,3,1000,0.14,0.123,>2016,0.2,-0.172,-0.1754,TRUE
2019,29/08/2023,8.2,129,4,EURO3,3,1000,2.733333333,0.129,>2016,0.2,0.346666667,-0.1742,FALSE
2019,05/10/2023,0.79,37,4,EURO3,3,1000,0.263333333,0.037,>2016,0.2,-0.147333333,-0.1926,TRUE
2019,16/02/2023,3.63,418,4,EURO3,3,1000,1.21,0.418,>2016,0.2,0.042,-0.1164,FALSE
2019,20/11/2023,1.109,399,4,EURO3,3,1000,0.369666667,0.399,>2016,0.2,-0.126066667,-0.1202,TRUE
2019,02/09/2023,1.55,416,4,EURO3,3,1000,0.516666667,0.416,>2016,0.2,-0.096666667,-0.1168,TRUE
2019,02/12/2023,0.19,284,4,EURO3,3,1000,0.063333333,0.284,>2016,0.2,-0.187333333,-0.1432,TRUE
2019,20/02/2025,8.3,710,6,EURO3,3,1000,2.766666667,0.71,>2016,0.2,0.353333333,-0.058,FALSE
2019,31/08/2023,1.41,390,4,EURO3,3,1000,0.47,0.39,>2016,0.2,-0.106,-0.122,TRUE
2019,24/09/2023,0.83,277,4,EURO3,3,1000,0.276666667,0.277,>2016,0.2,-0.144666667,-0.1446,TRUE
2019,01/12/2023,0.74,684,4,EURO3,3,1000,0.246666667,0.684,>2016,0.2,-0.150666667,-0.0632,TRUE
2019,04/11/2023,0.42,81,4,EURO3,3,1000,0.14,0.081,>2016,0.2,-0.172,-0.1838,TRUE
2019,11/09/2023,0.04,270,4,EURO3,3,1000,0.013333333,0.27,>2016,0.2,-0.197333333,-0.146,TRUE
2019,28/08/2023,0.08,118,4,EURO3,3,1000,0.026666667,0.118,>2016,0.2,-0.194666667,-0.1764,TRUE
2019,13/09/2023,2.76,1166,4,EURO3,3,1000,0.92,1.166,>2016,0.2,-0.016,0.0332,FALSE
2019,21/09/2023,3.14,193,4,EURO3,3,1000,1.046666667,0.193,>2016,0.2,0.009333333,-0.1614,FALSE
2019,30/08/2023,13.8,408,4,EURO3,3,1000,4.6,0.408,>2016,0.2,0.72,-0.1184,FALSE
2019,31/08/2023,0.5,171,4,EURO3,3,1000,0.166666667,0.171,>2016,0.2,-0.166666667,-0.1658,TRUE
2019,05/11/2024,0.86,187,5,EURO3,3,1000,0.286666667,0.187,>2016,0.2,-0.142666667,-0.1626,TRUE
2019,28/08/2024,0.77,157,5,EURO3,3,1000,0.256666667,0.157,>2016,0.2,-0.148666667,-0.1686,TRUE
2019,21/12/2023,1.39,196,4,EURO3,3,1000,0.463333333,0.196,>2016,0.2,-0.107333333,-0.1608,TRUE
2019,02/10/2024,0.34,205,5,EURO3,3,1000,0.113333333,0.205,>2016,0.2,-0.177333333,-0.159,TRUE
2019,16/05/2024,2.33,397,5,EURO3,3,1000,0.776666667,0.397,>2016,0.2,-0.044666667,-0.1206,TRUE
2019,28/08/2023,0.63,153,4,EURO3,3,1000,0.21,0.153,>2016,0.2,-0.158,-0.1694,TRUE
2019,07/11/2023,0.14,332,4,EURO3,3,1000,0.046666667,0.332,>2016,0.2,-0.190666667,-0.1336,TRUE
2019,07/09/2023,0,275,4,EURO3,3,1000,0,0.275,>2016,0.2,-0.2,-0.145,TRUE
2019,09/09/2023,9.8,1200,4,EURO3,3,1000,3.266666667,1.2,>2016,0.2,0.453333333,0.04,FALSE
2019,21/09/2023,2.58,287,4,EURO3,3,1000,0.86,0.287,>2016,0.2,-0.028,-0.1426,TRUE
2019,29/08/2023,1.23,355,4,EURO3,3,1000,0.41,0.355,>2016,0.2,-0.118,-0.129,TRUE
2019,14/10/2023,1.42,1000,4,EURO3,3,1000,0.473333333,1,>2016,0.2,-0.105333333,0,FALSE
2019,29/08/2024,1.08,97,5,EURO3,3,1000,0.36,0.097,>2016,0.2,-0.128,-0.1806,TRUE
2019,25/07/2023,2.43,639,4,EURO3,3,1000,0.81,0.639,>2016,0.2,-0.038,-0.0722,TRUE
2019,21/02/2024,0.87,405,5,EURO3,3,1000,0.29,0.405,>2016,0.2,-0.142,-0.119,TRUE
2019,09/09/2023,0.63,244,4,EURO3,3,1000,0.21,0.244,>2016,0.2,-0.158,-0.1512,TRUE
2019,29/08/2023,0.05,146,4,EURO3,3,1000,0.016666667,0.146,>2016,0.2,-0.196666667,-0.1708,TRUE
2019,04/10/2023,0.07,161,4,EURO3,3,1000,0.023333333,0.161,>2016,0.2,-0.195333333,-0.1678,TRUE
2019,04/09/2023,6.2,1493,4,EURO3,3,1000,2.066666667,1.493,>2016,0.2,0.213333333,0.0986,FALSE
2019,11/05/2023,2.6,1741,4,EURO3,3,1000,0.866666667,1.741,>2016,0.2,-0.026666667,0.1482,FALSE
2019,13/06/2023,2.78,568,4,EURO3,3,1000,0.926666667,0.568,>2016,0.2,-0.014666667,-0.0864,TRUE
2019,19/09/2023,0,189,4,EURO3,3,1000,0,0.189,>2016,0.2,-0.2,-0.1622,TRUE
2019,17/10/2023,0.04,26,4,EURO3,3,1000,0.013333333,0.026,>2016,0.2,-0.197333333,-0.1948,TRUE
2019,31/08/2023,5.63,1539,4,EURO3,3,1000,1.876666667,1.539,>2016,0.2,0.175333333,0.1078,FALSE
2019,08/11/2023,1.58,636,4,EURO3,3,1000,0.526666667,0.636,>2016,0.2,-0.094666667,-0.0728,TRUE
2019,14/03/2023,0,0,4,EURO3,3,1000,0,0,>2016,0.2,-0.2,-0.2,TRUE
2019,01/09/2023,1.26,602,4,EURO3,3,1000,0.42,0.602,>2016,0.2,-0.116,-0.0796,TRUE
2019,20/10/2023,0.33,324,4,EURO3,3,1000,0.11,0.324,>2016,0.2,-0.178,-0.1352,TRUE
2019,09/08/2023,1.21,404,4,EURO3,3,1000,0.403333333,0.404,>2016,0.2,-0.119333333,-0.1192,TRUE
2019,05/10/2024,1.1,375,5,EURO3,3,1000,0.366666667,0.375,>2016,0.2,-0.126666667,-0.125,TRUE
2019,31/08/2023,2.4,241,4,EURO3,3,1000,0.8,0.241,>2016,0.2,-0.04,-0.1518,TRUE
2019,18/09/2023,1.04,317,4,EURO3,3,1000,0.346666667,0.317,>2016,0.2,-0.130666667,-0.1366,TRUE
2019,28/08/2023,3.18,317,4,EURO3,3,1000,1.06,0.317,>2016,0.2,0.012,-0.1366,FALSE
2019,03/09/2023,9.1,1061,4,EURO3,3,1000,3.033333333,1.061,>2016,0.2,0.406666667,0.0122,FALSE
2019,07/09/2023,0,60,4,EURO3,3,1000,0,0.06,>2016,0.2,-0.2,-0.188,TRUE
2019,06/09/2023,0.8,1133,4,EURO3,3,1000,0.266666667,1.133,>2016,0.2,-0.146666667,0.0266,FALSE
2019,29/08/2023,10.2,121,4,EURO3,3,1000,3.4,0.121,>2016,0.2,0.48,-0.1758,FALSE
2019,28/08/2023,5.32,120,4,EURO3,3,1000,1.773333333,0.12,>2016,0.2,0.154666667,-0.176,FALSE
2019,28/08/2024,0.58,126,5,EURO3,3,1000,0.193333333,0.126,>2016,0.2,-0.161333333,-0.1748,TRUE
2019,09/09/2023,0.82,147,4,EURO3,3,1000,0.273333333,0.147,>2016,0.2,-0.145333333,-0.1706,TRUE
2019,27/09/2023,0.3,177,4,EURO3,3,1000,0.1,0.177,>2016,0.2,-0.18,-0.1646,TRUE
2019,09/10/2023,0.23,924,4,EURO3,3,1000,0.076666667,0.924,>2016,0.2,-0.184666667,-0.0152,TRUE
2019,03/12/2024,0.48,127,5,EURO3,3,1000,0.16,0.127,>2016,0.2,-0.168,-0.1746,TRUE
2019,21/09/2023,3.3,1769,4,EURO3,3,1000,1.1,1.769,>2016,0.2,0.02,0.1538,FALSE
2019,20/11/2023,0,681,4,EURO3,3,1000,0,0.681,>2016,0.2,-0.2,-0.0638,TRUE
2019,24/08/2024,2.71,681,5,EURO3,3,1000,0.903333333,0.681,>2016,0.2,-0.019333333,-0.0638,TRUE
2019,20/02/2025,2.86,79,6,EURO3,3,1000,0.953333333,0.079,>2016,0.2,-0.009333333,-0.1842,TRUE
2019,18/12/2023,0.16,756,4,EURO3,3,1000,0.053333333,0.756,>2016,0.2,-0.189333333,-0.0488,TRUE
2019,01/09/2023,6.73,1079,4,EURO3,3,1000,2.243333333,1.079,>2016,0.2,0.248666667,0.0158,FALSE
2019,26/04/2024,3.56,195,5,EURO3,3,1000,1.186666667,0.195,>2016,0.2,0.037333333,-0.161,FALSE
2019,03/12/2024,0.08,1.068,5,EURO3,3,1000,0.026666667,0.001068,>2016,0.2,-0.194666667,-0.1997864,TRUE
2019,12/09/2023,3.31,564,4,EURO3,3,1000,1.103333333,0.564,>2016,0.2,0.020666667,-0.0872,FALSE
2019,28/08/2023,3.58,2295,4,EURO3,3,1000,1.193333333,2.295,>2016,0.2,0.038666667,0.259,FALSE
2019,30/10/2023,2.17,890,4,EURO3,3,1000,0.723333333,0.89,>2016,0.2,-0.055333333,-0.022,TRUE
2019,14/12/2023,0.72,368,4,EURO3,3,1000,0.24,0.368,>2016,0.2,-0.152,-0.1264,TRUE
2019,15/12/2023,0.06,35,4,EURO3,3,1000,0.02,0.035,>2016,0.2,-0.196,-0.193,TRUE
2019,10/09/2023,1.4,431,4,EURO3,3,1000,0.466666667,0.431,>2016,0.2,-0.106666667,-0.1138,TRUE
2019,04/11/2023,1.56,659,4,EURO3,3,1000,0.52,0.659,>2016,0.2,-0.096,-0.0682,TRUE
2019,22/05/2024,0.65,103,5,EURO3,3,1000,0.216666667,0.103,>2016,0.2,-0.156666667,-0.1794,TRUE
2019,28/08/2023,3.17,366,4,EURO3,3,1000,1.056666667,0.366,>2016,0.2,0.011333333,-0.1268,FALSE
2019,16/09/2023,0.58,866,4,EURO3,3,1000,0.193333333,0.866,>2016,0.2,-0.161333333,-0.0268,TRUE
2019,22/08/2023,5.17,501,4,EURO3,3,1000,1.723333333,0.501,>2016,0.2,0.144666667,-0.0998,FALSE
2019,27/07/2023,2.11,214,4,EURO3,3,1000,0.703333333,0.214,>2016,0.2,-0.059333333,-0.1572,TRUE
2019,21/11/2023,3.53,398,4,EURO3,3,1000,1.176666667,0.398,>2016,0.2,0.035333333,-0.1204,FALSE
2019,25/08/2023,0.2,74,4,EURO3,3,1000,0.066666667,0.074,>2016,0.2,-0.186666667,-0.1852,TRUE
2019,04/09/2023,1.7,580,4,EURO3,3,1000,0.566666667,0.58,>2016,0.2,-0.086666667,-0.084,TRUE
2019,10/09/2023,0,166,4,EURO3,3,1000,0,0.166,>2016,0.2,-0.2,-0.1668,TRUE
2019,05/10/2023,0.7,67,4,EURO3,3,1000,0.233333333,0.067,>2016,0.2,-0.153333333,-0.1866,TRUE
2019,07/09/2023,0.61,234,4,EURO3,3,1000,0.203333333,0.234,>2016,0.2,-0.159333333,-0.1532,TRUE
2019,10/09/2023,2.24,464,4,EURO3,3,1000,0.746666667,0.464,>2016,0.2,-0.050666667,-0.1072,TRUE
2019,06/09/2023,0.77,561,4,EURO3,3,1000,0.256666667,0.561,>2016,0.2,-0.148666667,-0.0878,TRUE
2019,29/08/2023,0.29,128,4,EURO3,3,1000,0.096666667,0.128,>2016,0.2,-0.180666667,-0.1744,TRUE
2019,05/09/2023,0,168,4,EURO3,3,1000,0,0.168,>2016,0.2,-0.2,-0.1664,TRUE
2019,03/10/2023,0.53,330,4,EURO3,3,1000,0.176666667,0.33,>2016,0.2,-0.164666667,-0.134,TRUE
2019,28/11/2023,0.05,79,4,EURO3,3,1000,0.016666667,0.079,>2016,0.2,-0.196666667,-0.1842,TRUE
2019,25/09/2023,14.5,235,4,EURO3,3,1000,4.833333333,0.235,>2016,0.2,0.766666667,-0.153,FALSE
2019,16/08/2024,0.59,167,5,EURO3,3,1000,0.196666667,0.167,>2016,0.2,-0.160666667,-0.1666,TRUE
2019,06/09/2023,3.14,34,4,EURO3,3,1000,1.046666667,0.034,>2016,0.2,0.009333333,-0.1932,FALSE
2019,07/09/2023,0.25,212,4,EURO3,3,1000,0.083333333,0.212,>2016,0.2,-0.183333333,-0.1576,TRUE
2019,29/08/2023,3.31,2605,4,EURO3,3,1000,1.103333333,2.605,>2016,0.2,0.020666667,0.321,FALSE
2019,05/06/2023,0.11,479,4,EURO3,3,1000,0.036666667,0.479,>2016,0.2,-0.192666667,-0.1042,TRUE
2019,01/08/2024,2.82,269,5,EURO3,3,1000,0.94,0.269,>2016,0.2,-0.012,-0.1462,TRUE
2019,08/08/2023,0,94,4,EURO3,3,1000,0,0.094,>2016,0.2,-0.2,-0.1812,TRUE
2019,10/09/2023,5.17,1234,4,EURO3,3,1000,1.723333333,1.234,>2016,0.2,0.144666667,0.0468,FALSE
2019,05/09/2024,0.92,387,5,EURO3,3,1000,0.306666667,0.387,>2016,0.2,-0.138666667,-0.1226,TRUE
2019,02/11/2023,0.1,60,4,EURO3,3,1000,0.033333333,0.06,>2016,0.2,-0.193333333,-0.188,TRUE
2019,17/02/2025,0.6,44,6,EURO3,3,1000,0.2,0.044,>2016,0.2,-0.16,-0.1912,TRUE
2019,02/12/2024,0.59,249,5,EURO3,3,1000,0.196666667,0.249,>2016,0.2,-0.160666667,-0.1502,TRUE
2019,31/08/2023,0.61,188,4,EURO3,3,1000,0.203333333,0.188,>2016,0.2,-0.159333333,-0.1624,TRUE
2019,30/08/2024,2.62,454,5,EURO3,3,1000,0.873333333,0.454,>2016,0.2,-0.025333333,-0.1092,TRUE
2019,15/03/2024,1.67,383,5,EURO3,3,1000,0.556666667,0.383,>2016,0.2,-0.088666667,-0.1234,TRUE
2019,23/02/2024,7.13,909,5,EURO3,3,1000,2.376666667,0.909,>2016,0.2,0.275333333,-0.0182,FALSE
2019,23/08/2023,6.07,1493,4,EURO3,3,1000,2.023333333,1.493,>2016,0.2,0.204666667,0.0986,FALSE
2019,05/09/2024,0.9,445,5,EURO3,3,1000,0.3,0.445,>2016,0.2,-0.14,-0.111,TRUE
2019,02/11/2023,1.12,123,4,EURO3,3,1000,0.373333333,0.123,>2016,0.2,-0.125333333,-0.1754,TRUE
2019,19/09/2023,1.82,487,4,EURO3,3,1000,0.606666667,0.487,>2016,0.2,-0.078666667,-0.1026,TRUE
2019,25/09/2023,1.32,209,4,EURO3,3,1000,0.44,0.209,>2016,0.2,-0.112,-0.1582,TRUE
2019,09/09/2023,0.86,312,4,EURO3,3,1000,0.286666667,0.312,>2016,0.2,-0.142666667,-0.1376,TRUE
2019,13/09/2023,0.69,277,4,EURO3,3,1000,0.23,0.277,>2016,0.2,-0.154,-0.1446,TRUE
2019,18/09/2023,0.88,79,4,EURO3,3,1000,0.293333333,0.079,>2016,0.2,-0.141333333,-0.1842,TRUE
2019,05/07/2023,2.13,334,4,EURO3,3,1000,0.71,0.334,>2016,0.2,-0.058,-0.1332,TRUE
2019,30/08/2023,2.6,60,4,EURO3,3,1000,0.866666667,0.06,>2016,0.2,-0.026666667,-0.188,TRUE
2019,24/07/2024,8.19,464,5,EURO3,3,1000,2.73,0.464,>2016,0.2,0.346,-0.1072,FALSE
2019,02/05/2024,1.86,593,5,EURO3,3,1000,0.62,0.593,>2016,0.2,-0.076,-0.0814,TRUE
2019,01/11/2023,0.07,93,4,EURO3,3,1000,0.023333333,0.093,>2016,0.2,-0.195333333,-0.1814,TRUE
2019,04/09/2023,4.21,4.67,4,EURO3,3,1000,1.403333333,0.00467,>2016,0.2,0.080666667,-0.199066,FALSE
2019,11/09/2023,0.89,895,4,EURO3,3,1000,0.296666667,0.895,>2016,0.2,-0.140666667,-0.021,TRUE
2019,02/12/2023,3.83,768,4,EURO3,3,1000,1.276666667,0.768,>2016,0.2,0.055333333,-0.0464,FALSE
2019,07/12/2023,0.15,374,4,EURO3,3,1000,0.05,0.374,>2016,0.2,-0.19,-0.1252,TRUE
2019,07/09/2023,6.71,347,4,EURO3,3,1000,2.236666667,0.347,>2016,0.2,0.247333333,-0.1306,FALSE
2019,25/11/2024,5.82,860,5,EURO3,3,1000,1.94,0.86,>2016,0.2,0.188,-0.028,FALSE
2019,24/08/2023,2.21,298,4,EURO3,3,1000,0.736666667,0.298,>2016,0.2,-0.052666667,-0.1404,TRUE
2019,31/08/2023,0.24,161,4,EURO3,3,1000,0.08,0.161,>2016,0.2,-0.184,-0.1678,TRUE
2019,28/08/2023,1.81,120,4,EURO3,3,1000,0.603333333,0.12,>2016,0.2,-0.079333333,-0.176,TRUE
2019,04/09/2023,0.48,92,4,EURO3,3,1000,0.16,0.092,>2016,0.2,-0.168,-0.1816,TRUE
2019,05/10/2023,2.29,854,4,EURO3,3,1000,0.763333333,0.854,>2016,0.2,-0.047333333,-0.0292,TRUE
2019,04/09/2023,0.27,108,4,EURO3,3,1000,0.09,0.108,>2016,0.2,-0.182,-0.1784,TRUE
2019,02/08/2023,0.93,258,4,EURO3,3,1000,0.31,0.258,>2016,0.2,-0.138,-0.1484,TRUE
2019,29/10/2023,0.86,190,4,EURO3,3,1000,0.286666667,0.19,>2016,0.2,-0.142666667,-0.162,TRUE
2019,03/09/2023,0.34,356,4,EURO3,3,1000,0.113333333,0.356,>2016,0.2,-0.177333333,-0.1288,TRUE
2019,09/10/2023,2.13,283,4,EURO3,3,1000,0.71,0.283,>2016,0.2,-0.058,-0.1434,TRUE
2019,04/09/2023,0.8,194,4,EURO3,3,1000,0.266666667,0.194,>2016,0.2,-0.146666667,-0.1612,TRUE
2019,11/09/2023,0.78,238,4,EURO3,3,1000,0.26,0.238,>2016,0.2,-0.148,-0.1524,TRUE
2019,31/08/2023,0.09,60,4,EURO3,3,1000,0.03,0.06,>2016,0.2,-0.194,-0.188,TRUE
2019,07/09/2023,0.83,335,4,EURO3,3,1000,0.276666667,0.335,>2016,0.2,-0.144666667,-0.133,TRUE
2019,13/09/2023,0.28,98,4,EURO3,3,1000,0.093333333,0.098,>2016,0.2,-0.181333333,-0.1804,TRUE
2019,01/09/2023,1.1,1290,4,EURO3,3,1000,0.366666667,1.29,>2016,0.2,-0.126666667,0.058,FALSE
2019,05/09/2023,2.71,1543,4,EURO3,3,1000,0.903333333,1.543,>2016,0.2,-0.019333333,0.1086,FALSE
2019,02/09/2023,2.64,981,4,EURO3,3,1000,0.88,0.981,>2016,0.2,-0.024,-0.0038,TRUE
2019,05/12/2024,0.95,215,5,EURO3,3,1000,0.316666667,0.215,>2016,0.2,-0.136666667,-0.157,TRUE
2019,15/09/2023,0.4,88,4,EURO3,3,1000,0.133333333,0.088,>2016,0.2,-0.173333333,-0.1824,TRUE
2019,18/09/2023,1.8,200,4,EURO3,3,1000,0.6,0.2,>2016,0.2,-0.08,-0.16,TRUE
2019,05/09/2023,12.2,395,4,EURO3,3,1000,4.066666667,0.395,>2016,0.2,0.613333333,-0.121,FALSE
2019,16/05/2023,5.8,247,4,EURO3,3,1000,1.933333333,0.247,>2016,0.2,0.186666667,-0.1506,FALSE
2019,29/08/2023,1.2,631,4,EURO3,3,1000,0.4,0.631,>2016,0.2,-0.12,-0.0738,TRUE
2019,28/08/2023,0.06,114,4,EURO3,3,1000,0.02,0.114,>2016,0.2,-0.196,-0.1772,TRUE
2019,27/09/2023,3.59,856,4,EURO3,3,1000,1.196666667,0.856,>2016,0.2,0.039333333,-0.0288,FALSE
2019,31/08/2023,4.18,241,4,EURO3,3,1000,1.393333333,0.241,>2016,0.2,0.078666667,-0.1518,FALSE
2019,23/08/2024,1.23,112,5,EURO3,3,1000,0.41,0.112,>2016,0.2,-0.118,-0.1776,TRUE
2019,19/06/2024,1.07,153,5,EURO3,3,1000,0.356666667,0.153,>2016,0.2,-0.128666667,-0.1694,TRUE
2019,21/03/2023,0.34,158,4,EURO3,3,1000,0.113333333,0.158,>2016,0.2,-0.177333333,-0.1684,TRUE
2019,12/11/2024,0.66,195,5,EURO3,3,1000,0.22,0.195,>2016,0.2,-0.156,-0.161,TRUE
2019,07/09/2023,13.4,358,4,EURO3,3,1000,4.466666667,0.358,>2016,0.2,0.693333333,-0.1284,FALSE
2019,11/12/2023,0.16,687,4,EURO3,3,1000,0.053333333,0.687,>2016,0.2,-0.189333333,-0.0626,TRUE
2019,08/05/2024,0.15,24,5,EURO3,3,1000,0.05,0.024,>2016,0.2,-0.19,-0.1952,TRUE
2019,29/10/2023,0.94,913,4,EURO3,3,1000,0.313333333,0.913,>2016,0.2,-0.137333333,-0.0174,TRUE
2019,08/09/2023,1.67,355,4,EURO3,3,1000,0.556666667,0.355,>2016,0.2,-0.088666667,-0.129,TRUE
2019,05/06/2023,1.21,1125,4,EURO3,3,1000,0.403333333,1.125,>2016,0.2,-0.119333333,0.025,FALSE
2019,20/09/2023,0.46,100,4,EURO3,3,1000,0.153333333,0.1,>2016,0.2,-0.169333333,-0.18,TRUE
2019,04/09/2023,0.08,170,4,EURO3,3,1000,0.026666667,0.17,>2016,0.2,-0.194666667,-0.166,TRUE
2019,02/11/2023,2.01,700,4,EURO3,3,1000,0.67,0.7,>2016,0.2,-0.066,-0.06,TRUE
2019,05/09/2023,7.1,1311,4,EURO3,3,1000,2.366666667,1.311,>2016,0.2,0.273333333,0.0622,FALSE
2019,06/09/2023,0.77,368,4,EURO3,3,1000,0.256666667,0.368,>2016,0.2,-0.148666667,-0.1264,TRUE
2019,01/09/2023,0.36,291,4,EURO3,3,1000,0.12,0.291,>2016,0.2,-0.176,-0.1418,TRUE
2019,25/07/2024,3.99,327,5,EURO3,3,1000,1.33,0.327,>2016,0.2,0.066,-0.1346,FALSE
2019,30/08/2023,0,346,4,EURO3,3,1000,0,0.346,>2016,0.2,-0.2,-0.1308,TRUE
2019,16/10/2024,2.14,131,5,EURO3,3,1000,0.713333333,0.131,>2016,0.2,-0.057333333,-0.1738,TRUE
2019,04/09/2023,7.89,629,4,EURO3,3,1000,2.63,0.629,>2016,0.2,0.326,-0.0742,FALSE
2019,05/09/2023,4.09,787,4,EURO3,3,1000,1.363333333,0.787,>2016,0.2,0.072666667,-0.0426,FALSE
2019,18/10/2023,2.59,246,4,EURO3,3,1000,0.863333333,0.246,>2016,0.2,-0.027333333,-0.1508,TRUE
2019,25/08/2023,8.35,1069,4,EURO3,3,1000,2.783333333,1.069,>2016,0.2,0.356666667,0.0138,FALSE
2019,31/08/2023,7.8,2290,4,EURO3,3,1000,2.6,2.29,>2016,0.2,0.32,0.258,FALSE
2019,13/09/2023,0.57,111,4,EURO3,3,1000,0.19,0.111,>2016,0.2,-0.162,-0.1778,TRUE
2019,24/10/2023,1.21,156,4,EURO3,3,1000,0.403333333,0.156,>2016,0.2,-0.119333333,-0.1688,TRUE
2019,21/03/2023,0.87,470,4,EURO3,3,1000,0.29,0.47,>2016,0.2,-0.142,-0.106,TRUE
2019,19/11/2023,14.9,312,4,EURO3,3,1000,4.966666667,0.312,>2016,0.2,0.793333333,-0.1376,FALSE
2019,26/09/2023,3.92,328,4,EURO3,3,1000,1.306666667,0.328,>2016,0.2,0.061333333,-0.1344,FALSE
2019,07/08/2024,2.78,146,5,EURO3,3,1000,0.926666667,0.146,>2016,0.2,-0.014666667,-0.1708,TRUE
2019,02/09/2023,0.77,118,4,EURO3,3,1000,0.256666667,0.118,>2016,0.2,-0.148666667,-0.1764,TRUE
2019,04/09/2023,2.27,163,4,EURO3,3,1000,0.756666667,0.163,>2016,0.2,-0.048666667,-0.1674,TRUE
2019,06/09/2023,1.52,580,4,EURO3,3,1000,0.506666667,0.58,>2016,0.2,-0.098666667,-0.084,TRUE
2019,30/08/2023,3.11,104,4,EURO3,3,1000,1.036666667,0.104,>2016,0.2,0.007333333,-0.1792,FALSE
