Tahun Pembuatan,Tanggal ,CO,HC,Usia Kendaraan,Euro,Baku Mutu CO,Baku Mutu HC,CO_ratio,HC_ratio,segmen_tahun,alpha,Koreksi_CO,Koreksi_HC,LULUS/TIDAK,,,,,,,
2017,29/08/2023,4.01,991,6,EURO3,3,1000,1.336666667,0.991,>2016,0.2,0.067333333,-0.0018,FALSE,,,,,,,
2017,25/08/2023,0.87,1094,6,EURO3,3,1000,0.29,1.094,>2016,0.2,-0.142,0.0188,FALSE,,,,,,,
2017,25/11/2023,4.34,240,6,EURO3,3,1000,1.446666667,0.24,>2016,0.2,0.089333333,-0.152,FALSE,,,,,,,
2017,28/08/2023,4.01,218,6,EURO3,3,1000,1.336666667,0.218,>2016,0.2,0.067333333,-0.1564,FALSE,,,,,,,
2017,05/09/2023,8.12,968,6,EURO3,3,1000,2.706666667,0.968,>2016,0.2,0.341333333,-0.0064,FALSE,,,,,,,
2017,09/09/2023,3.89,1560,6,EURO3,3,1000,1.296666667,1.56,>2016,0.2,0.059333333,0.112,FALSE,,,,,,,
2017,05/02/2025,1.84,1313,8,EURO3,3,1000,0.613333333,1.313,>2016,0.2,-0.077333333,0.0626,FALSE,,,,,,,
2017,18/09/2023,6.82,499,6,EURO3,3,1000,2.273333333,0.499,>2016,0.2,0.254666667,-0.1002,FALSE,,,,,,,
2017,21/03/2023,2.95,1186,6,EURO3,3,1000,0.983333333,1.186,>2016,0.2,-0.003333333,0.0372,FALSE,,,,,,,
2017,23/11/2023,4.1,609,6,EURO3,3,1000,1.366666667,0.609,>2016,0.2,0.073333333,-0.0782,FALSE,,,,,,,
2017,17/09/2023,2.27,1091,6,EURO3,3,1000,0.756666667,1.091,>2016,0.2,-0.048666667,0.0182,FALSE,,,,,,,
2018,14/12/2023,4.87,354,5,EURO3,3,1000,1.623333333,0.354,>2016,0.2,0.124666667,-0.1292,FALSE,,,,,,,
2018,17/12/2024,4.96,650,6,EURO3,3,1000,1.653333333,0.65,>2016,0.2,0.130666667,-0.07,FALSE,,,,,,,
2018,19/06/2024,5.96,889,6,EURO3,3,1000,1.986666667,0.889,>2016,0.2,0.197333333,-0.0222,FALSE,,,,,,,
2018,30/01/2024,5.73,852,6,EURO3,3,1000,1.91,0.852,>2016,0.2,0.182,-0.0296,FALSE,,,,,,,
2018,29/09/2023,3.92,358,5,EURO3,3,1000,1.306666667,0.358,>2016,0.2,0.061333333,-0.1284,FALSE,,,,,,,
2018,15/08/2024,1.23,1120,6,EURO3,3,1000,0.41,1.12,>2016,0.2,-0.118,0.024,FALSE,,,,,,,
2018,05/09/2023,7.72,615,5,EURO3,3,1000,2.573333333,0.615,>2016,0.2,0.314666667,-0.077,FALSE,,,,,,,
2018,20/03/2024,3.78,356,6,EURO3,3,1000,1.26,0.356,>2016,0.2,0.052,-0.1288,FALSE,,,,,,,
2018,03/09/2023,1.88,1241,5,EURO3,3,1000,0.626666667,1.241,>2016,0.2,-0.074666667,0.0482,FALSE,,,,,,,
2018,11/06/2024,4.23,442,6,EURO3,3,1000,1.41,0.442,>2016,0.2,0.082,-0.1116,FALSE,,,,,,,
2018,17/09/2023,3.79,346,5,EURO3,3,1000,1.263333333,0.346,>2016,0.2,0.052666667,-0.1308,FALSE,,,,,,,
2018,27/09/2023,6.36,392,5,EURO3,3,1000,2.12,0.392,>2016,0.2,0.224,-0.1216,FALSE,,,,,,,
2018,30/08/2023,5.86,643,5,EURO3,3,1000,1.953333333,0.643,>2016,0.2,0.190666667,-0.0714,FALSE,,,,,,,
2018,27/06/2024,5.28,535,6,EURO3,3,1000,1.76,0.535,>2016,0.2,0.152,-0.093,FALSE,,,,,,,
2018,08/09/2023,14.2,89,5,EURO3,3,1000,4.733333333,0.089,>2016,0.2,0.746666667,-0.1822,FALSE,,,,,,,
2018,13/09/2023,0.74,1006,5,EURO3,3,1000,0.246666667,1.006,>2016,0.2,-0.150666667,0.0012,FALSE,,,,,,,
2018,02/09/2023,2.37,1106,5,EURO3,3,1000,0.79,1.106,>2016,0.2,-0.042,0.0212,FALSE,,,,,,,
2018,22/08/2023,6.22,693,5,EURO3,3,1000,2.073333333,0.693,>2016,0.2,0.214666667,-0.0614,FALSE,,,,,,,
2018,01/09/2023,1.64,1534,5,EURO3,3,1000,0.546666667,1.534,>2016,0.2,-0.090666667,0.1068,FALSE,,,,,,,
2018,06/09/2023,4.42,828,5,EURO3,3,1000,1.473333333,0.828,>2016,0.2,0.094666667,-0.0344,FALSE,,,,,,,
2018,20/09/2023,1.36,1528,5,EURO3,3,1000,0.453333333,1.528,>2016,0.2,-0.109333333,0.1056,FALSE,,,,,,,
2018,23/08/2023,1.29,1108,5,EURO3,3,1000,0.43,1.108,>2016,0.2,-0.114,0.0216,FALSE,,,,,,,
2018,31/08/2023,1.49,1022,5,EURO3,3,1000,0.496666667,1.022,>2016,0.2,-0.100666667,0.0044,FALSE,,,,,,,
2018,19/01/2023,7.31,635,5,EURO3,3,1000,2.436666667,0.635,>2016,0.2,0.287333333,-0.073,FALSE,,,,,,,
2018,07/09/2023,1.51,1561,5,EURO3,3,1000,0.503333333,1.561,>2016,0.2,-0.099333333,0.1122,FALSE,,,,,,,
2018,14/08/2024,3.49,546,6,EURO3,3,1000,1.163333333,0.546,>2016,0.2,0.032666667,-0.0908,FALSE,,,,,,,
2018,07/03/2024,3.83,1106,6,EURO3,3,1000,1.276666667,1.106,>2016,0.2,0.055333333,0.0212,FALSE,,,,,,,
2018,29/03/2023,3.62,396,5,EURO3,3,1000,1.206666667,0.396,>2016,0.2,0.041333333,-0.1208,FALSE,,,,,,,
2018,09/10/2023,11.9,716,5,EURO3,3,1000,3.966666667,0.716,>2016,0.2,0.593333333,-0.0568,FALSE,,,,,,,
2018,09/12/2023,3.18,817,5,EURO3,3,1000,1.06,0.817,>2016,0.2,0.012,-0.0366,FALSE,,,,,,,
2018,31/10/2023,5.56,2316,5,EURO3,3,1000,1.853333333,2.316,>2016,0.2,0.170666667,0.2632,FALSE,,,,,,,
2018,03/09/2023,5.5,114,5,EURO3,3,1000,1.833333333,0.114,>2016,0.2,0.166666667,-0.1772,FALSE,,,,,,,
2018,11/09/2023,5.4,646,5,EURO3,3,1000,1.8,0.646,>2016,0.2,0.16,-0.0708,FALSE,,,,,,,
2018,03/08/2023,3.52,567,5,EURO3,3,1000,1.173333333,0.567,>2016,0.2,0.034666667,-0.0866,FALSE,,,,,,,
2018,31/08/2023,1.26,1844,5,EURO3,3,1000,0.42,1.844,>2016,0.2,-0.116,0.1688,FALSE,,,,,,,
2018,02/09/2023,7.8,50,5,EURO3,3,1000,2.6,0.05,>2016,0.2,0.32,-0.19,FALSE,,,,,,,
2018,09/09/2023,3.38,878,5,EURO3,3,1000,1.126666667,0.878,>2016,0.2,0.025333333,-0.0244,FALSE,,,,,,,
2018,01/09/2023,0.89,1788,5,EURO3,3,1000,0.296666667,1.788,>2016,0.2,-0.140666667,0.1576,FALSE,,,,,,,
2018,01/10/2023,7.11,325,5,EURO3,3,1000,2.37,0.325,>2016,0.2,0.274,-0.135,FALSE,,,,,,,
2018,09/09/2023,3.18,338,5,EURO3,3,1000,1.06,0.338,>2016,0.2,0.012,-0.1324,FALSE,,,,,,,
2018,26/06/2024,6.89,1438,6,EURO3,3,1000,2.296666667,1.438,>2016,0.2,0.259333333,0.0876,FALSE,,,,,,,
2018,30/10/2024,8.63,1415,6,EURO3,3,1000,2.876666667,1.415,>2016,0.2,0.375333333,0.083,FALSE,,,,,,,
2018,30/08/2023,1.16,1149,5,EURO3,3,1000,0.386666667,1.149,>2016,0.2,-0.122666667,0.0298,FALSE,,,,,,,
2018,29/03/2023,3.51,444,5,EURO3,3,1000,1.17,0.444,>2016,0.2,0.034,-0.1112,FALSE,,,,,,,
2018,23/08/2023,5.02,506,5,EURO3,3,1000,1.673333333,0.506,>2016,0.2,0.134666667,-0.0988,FALSE,,,,,,,
2018,21/03/2023,7.32,614,5,EURO3,3,1000,2.44,0.614,>2016,0.2,0.288,-0.0772,FALSE,,,,,,,
2018,31/08/2023,4.58,1024,5,EURO3,3,1000,1.526666667,1.024,>2016,0.2,0.105333333,0.0048,FALSE,,,,,,,
2018,14/09/2023,5.01,41,5,EURO3,3,1000,1.67,0.041,>2016,0.2,0.134,-0.1918,FALSE,,,,,,,
2018,09/10/2023,6.48,17,5,EURO3,3,1000,2.16,0.017,>2016,0.2,0.232,-0.1966,FALSE,,,,,,,
2018,17/09/2023,12.7,357,5,EURO3,3,1000,4.233333333,0.357,>2016,0.2,0.646666667,-0.1286,FALSE,,,,,,,
2018,09/09/2023,8.5,2410,5,EURO3,3,1000,2.833333333,2.41,>2016,0.2,0.366666667,0.282,FALSE,,,,,,,
2018,16/10/2023,4.98,2080,5,EURO3,3,1000,1.66,2.08,>2016,0.2,0.132,0.216,FALSE,,,,,,,
2018,27/08/2023,8.82,808,5,EURO3,3,1000,2.94,0.808,>2016,0.2,0.388,-0.0384,FALSE,,,,,,,
2018,15/01/2025,7.68,71,7,EURO3,3,1000,2.56,0.071,>2016,0.2,0.312,-0.1858,FALSE,,,,,,,
2018,03/09/2023,0.61,1304,5,EURO3,3,1000,0.203333333,1.304,>2016,0.2,-0.159333333,0.0608,FALSE,,,,,,,
2018,05/06/2023,4.62,468,5,EURO3,3,1000,1.54,0.468,>2016,0.2,0.108,-0.1064,FALSE,,,,,,,
2018,01/09/2023,3.74,284,5,EURO3,3,1000,1.246666667,0.284,>2016,0.2,0.049333333,-0.1432,FALSE,,,,,,,
2018,28/08/2023,12.9,565,5,EURO3,3,1000,4.3,0.565,>2016,0.2,0.66,-0.087,FALSE,,,,,,,
2018,09/10/2023,3.73,686,5,EURO3,3,1000,1.243333333,0.686,>2016,0.2,0.048666667,-0.0628,FALSE,,,,,,,
2018,01/04/2024,3.05,441,6,EURO3,3,1000,1.016666667,0.441,>2016,0.2,0.003333333,-0.1118,FALSE,,,,,,,
2018,05/06/2023,3.08,876,5,EURO3,3,1000,1.026666667,0.876,>2016,0.2,0.005333333,-0.0248,FALSE,,,,,,,
2018,15/09/2023,8.4,1377,5,EURO3,3,1000,2.8,1.377,>2016,0.2,0.36,0.0754,FALSE,,,,,,,
2018,25/07/2023,3.4,164,5,EURO3,3,1000,1.133333333,0.164,>2016,0.2,0.026666667,-0.1672,FALSE,,,,,,,
2018,10/09/2023,6.8,275,5,EURO3,3,1000,2.266666667,0.275,>2016,0.2,0.253333333,-0.145,FALSE,,,,,,,
2018,03/11/2023,13.9,216,5,EURO3,3,1000,4.633333333,0.216,>2016,0.2,0.726666667,-0.1568,FALSE,,,,,,,
2018,31/08/2023,7.38,1194,5,EURO3,3,1000,2.46,1.194,>2016,0.2,0.292,0.0388,FALSE,,,,,,,
2018,01/09/2023,2.96,1365,5,EURO3,3,1000,0.986666667,1.365,>2016,0.2,-0.002666667,0.073,FALSE,,,,,,,
2018,26/08/2023,9.2,1665,5,EURO3,3,1000,3.066666667,1.665,>2016,0.2,0.413333333,0.133,FALSE,,,,,,,
2018,14/09/2023,4.86,2589,5,EURO3,3,1000,1.62,2.589,>2016,0.2,0.124,0.3178,FALSE,,,,,,,
2018,21/08/2023,7.28,263,5,EURO3,3,1000,2.426666667,0.263,>2016,0.2,0.285333333,-0.1474,FALSE,,,,,,,
2018,19/01/2023,6.62,724,5,EURO3,3,1000,2.206666667,0.724,>2016,0.2,0.241333333,-0.0552,FALSE,,,,,,,
2018,01/09/2023,1.74,1934,5,EURO3,3,1000,0.58,1.934,>2016,0.2,-0.084,0.1868,FALSE,,,,,,,
2018,21/11/2023,3.01,86,5,EURO3,3,1000,1.003333333,0.086,>2016,0.2,0.000666667,-0.1828,FALSE,,,,,,,
2018,15/01/2025,4.4,113,7,EURO3,3,1000,1.466666667,0.113,>2016,0.2,0.093333333,-0.1774,FALSE,,,,,,,
2018,12/09/2023,0.5,1137,5,EURO3,3,1000,0.166666667,1.137,>2016,0.2,-0.166666667,0.0274,FALSE,,,,,,,
2018,05/09/2023,8.5,1420,5,EURO3,3,1000,2.833333333,1.42,>2016,0.2,0.366666667,0.084,FALSE,,,,,,,
2018,19/06/2024,6.56,524,6,EURO3,3,1000,2.186666667,0.524,>2016,0.2,0.237333333,-0.0952,FALSE,,,,,,,
2018,20/09/2023,3.87,1072,5,EURO3,3,1000,1.29,1.072,>2016,0.2,0.058,0.0144,FALSE,,,,,,,
2018,04/09/2023,7.8,243,5,EURO3,3,1000,2.6,0.243,>2016,0.2,0.32,-0.1514,FALSE,,,,,,,
2018,16/09/2023,4,661,5,EURO3,3,1000,1.333333333,0.661,>2016,0.2,0.066666667,-0.0678,FALSE,,,,,,,
2018,26/09/2023,3.29,357,5,EURO3,3,1000,1.096666667,0.357,>2016,0.2,0.019333333,-0.1286,FALSE,,,,,,,
2018,17/09/2023,4.33,361,5,EURO3,3,1000,1.443333333,0.361,>2016,0.2,0.088666667,-0.1278,FALSE,,,,,,,
2018,18/10/2023,7.56,548,5,EURO3,3,1000,2.52,0.548,>2016,0.2,0.304,-0.0904,FALSE,,,,,,,
2018,17/10/2023,13.6,389,5,EURO3,3,1000,4.533333333,0.389,>2016,0.2,0.706666667,-0.1222,FALSE,,,,,,,
2018,07/09/2023,1.24,1975,5,EURO3,3,1000,0.413333333,1.975,>2016,0.2,-0.117333333,0.195,FALSE,,,,,,,
2018,04/09/2023,3.67,588,5,EURO3,3,1000,1.223333333,0.588,>2016,0.2,0.044666667,-0.0824,FALSE,,,,,,,
2018,13/09/2023,2.66,1192,5,EURO3,3,1000,0.886666667,1.192,>2016,0.2,-0.022666667,0.0384,FALSE,,,,,,,
2018,21/09/2023,2.78,1102,5,EURO3,3,1000,0.926666667,1.102,>2016,0.2,-0.014666667,0.0204,FALSE,,,,,,,
2018,10/09/2023,3.97,421,5,EURO3,3,1000,1.323333333,0.421,>2016,0.2,0.064666667,-0.1158,FALSE,,,,,,,
2018,02/09/2023,13.4,182,5,EURO3,3,1000,4.466666667,0.182,>2016,0.2,0.693333333,-0.1636,FALSE,,,,,,,
2018,25/02/2025,3.72,394,7,EURO3,3,1000,1.24,0.394,>2016,0.2,0.048,-0.1212,FALSE,,,,,,,
2018,12/09/2023,5.96,328,5,EURO3,3,1000,1.986666667,0.328,>2016,0.2,0.197333333,-0.1344,FALSE,,,,,,,
2018,05/09/2023,4.37,755,5,EURO3,3,1000,1.456666667,0.755,>2016,0.2,0.091333333,-0.049,FALSE,,,,,,,
2018,02/09/2023,10.4,112,5,EURO3,3,1000,3.466666667,0.112,>2016,0.2,0.493333333,-0.1776,FALSE,,,,,,,
2018,15/09/2023,9.4,507,5,EURO3,3,1000,3.133333333,0.507,>2016,0.2,0.426666667,-0.0986,FALSE,,,,,,,
2018,02/09/2023,3.34,437,5,EURO3,3,1000,1.113333333,0.437,>2016,0.2,0.022666667,-0.1126,FALSE,,,,,,,
2018,31/08/2023,5.57,1141,5,EURO3,3,1000,1.856666667,1.141,>2016,0.2,0.171333333,0.0282,FALSE,,,,,,,
2018,20/07/2023,0.91,1843,5,EURO3,3,1000,0.303333333,1.843,>2016,0.2,-0.139333333,0.1686,FALSE,,,,,,,
2018,28/08/2023,4.7,668,5,EURO3,3,1000,1.566666667,0.668,>2016,0.2,0.113333333,-0.0664,FALSE,,,,,,,
2018,04/09/2023,10.2,461,5,EURO3,3,1000,3.4,0.461,>2016,0.2,0.48,-0.1078,FALSE,,,,,,,
2018,04/09/2024,1.72,1292,6,EURO3,3,1000,0.573333333,1.292,>2016,0.2,-0.085333333,0.0584,FALSE,,,,,,,
2018,07/09/2023,8.13,520,5,EURO3,3,1000,2.71,0.52,>2016,0.2,0.342,-0.096,FALSE,,,,,,,
2018,26/08/2023,3.49,487,5,EURO3,3,1000,1.163333333,0.487,>2016,0.2,0.032666667,-0.1026,FALSE,,,,,,,
2018,28/08/2023,3,1800,5,EURO3,3,1000,1,1.8,>2016,0.2,0,0.16,FALSE,,,,,,,
2018,10/12/2024,7.94,726,6,EURO3,3,1000,2.646666667,0.726,>2016,0.2,0.329333333,-0.0548,FALSE,,,,,,,
2018,04/06/2024,3.81,353,6,EURO3,3,1000,1.27,0.353,>2016,0.2,0.054,-0.1294,FALSE,,,,,,,
2018,30/08/2023,4.84,1791,5,EURO3,3,1000,1.613333333,1.791,>2016,0.2,0.122666667,0.1582,FALSE,,,,,,,
2018,07/09/2023,3.46,532,5,EURO3,3,1000,1.153333333,0.532,>2016,0.2,0.030666667,-0.0936,FALSE,,,,,,,
2018,18/10/2023,7,409,5,EURO3,3,1000,2.333333333,0.409,>2016,0.2,0.266666667,-0.1182,FALSE,,,,,,,
2018,08/08/2024,6.22,990,6,EURO3,3,1000,2.073333333,0.99,>2016,0.2,0.214666667,-0.002,FALSE,,,,,,,
2018,22/11/2023,8.8,451,5,EURO3,3,1000,2.933333333,0.451,>2016,0.2,0.386666667,-0.1098,FALSE,,,,,,,
2018,30/08/2023,12.1,154,5,EURO3,3,1000,4.033333333,0.154,>2016,0.2,0.606666667,-0.1692,FALSE,,,,,,,
2018,05/09/2023,3.5,115,5,EURO3,3,1000,1.166666667,0.115,>2016,0.2,0.033333333,-0.177,FALSE,,,,,,,
2018,10/09/2023,1.73,1366,5,EURO3,3,1000,0.576666667,1.366,>2016,0.2,-0.084666667,0.0732,FALSE,,,,,,,
2018,31/08/2023,2.78,1161,5,EURO3,3,1000,0.926666667,1.161,>2016,0.2,-0.014666667,0.0322,FALSE,,,,,,,
2018,30/08/2023,3.85,385,5,EURO3,3,1000,1.283333333,0.385,>2016,0.2,0.056666667,-0.123,FALSE,,,,,,,
2018,04/09/2023,1.88,1893,5,EURO3,3,1000,0.626666667,1.893,>2016,0.2,-0.074666667,0.1786,FALSE,,,,,,,
2018,09/10/2023,13.6,625,5,EURO3,3,1000,4.533333333,0.625,>2016,0.2,0.706666667,-0.075,FALSE,,,,,,,
2018,15/11/2023,2.66,1987,5,EURO3,3,1000,0.886666667,1.987,>2016,0.2,-0.022666667,0.1974,FALSE,,,,,,,
2018,25/08/2023,0.33,1310,5,EURO3,3,1000,0.11,1.31,>2016,0.2,-0.178,0.062,FALSE,,,,,,,
2018,25/09/2023,2.16,1730,5,EURO3,3,1000,0.72,1.73,>2016,0.2,-0.056,0.146,FALSE,,,,,,,
2018,14/09/2023,0.88,1039,5,EURO3,3,1000,0.293333333,1.039,>2016,0.2,-0.141333333,0.0078,FALSE,,,,,,,
2018,02/11/2023,0.67,1000,5,EURO3,3,1000,0.223333333,1,>2016,0.2,-0.155333333,0,FALSE,,,,,,,
2018,19/06/2024,5.01,475,6,EURO3,3,1000,1.67,0.475,>2016,0.2,0.134,-0.105,FALSE,,,,,,,
2018,17/09/2023,6.3,0,5,EURO3,3,1000,2.1,0,>2016,0.2,0.22,-0.2,FALSE,,,,,,,
2018,09/10/2023,4.31,11,5,EURO3,3,1000,1.436666667,0.011,>2016,0.2,0.087333333,-0.1978,FALSE,,,,,,,
2018,28/08/2023,3.37,379,5,EURO3,3,1000,1.123333333,0.379,>2016,0.2,0.024666667,-0.1242,FALSE,,,,,,,
2018,07/09/2023,0.98,1092,5,EURO3,3,1000,0.326666667,1.092,>2016,0.2,-0.134666667,0.0184,FALSE,,,,,,,
2018,05/11/2023,13.2,384,5,EURO3,3,1000,4.4,0.384,>2016,0.2,0.68,-0.1232,FALSE,,,,,,,
2018,01/08/2024,5.82,572,6,EURO3,3,1000,1.94,0.572,>2016,0.2,0.188,-0.0856,FALSE,,,,,,,
2018,27/09/2023,3.93,271,5,EURO3,3,1000,1.31,0.271,>2016,0.2,0.062,-0.1458,FALSE,,,,,,,
2018,16/05/2023,7.8,823,5,EURO3,3,1000,2.6,0.823,>2016,0.2,0.32,-0.0354,FALSE,,,,,,,
2018,01/09/2023,5.82,985,5,EURO3,3,1000,1.94,0.985,>2016,0.2,0.188,-0.003,FALSE,,,,,,,
2018,31/08/2023,8.05,1105,5,EURO3,3,1000,2.683333333,1.105,>2016,0.2,0.336666667,0.021,FALSE,,,,,,,
2018,31/08/2023,4.35,501,5,EURO3,3,1000,1.45,0.501,>2016,0.2,0.09,-0.0998,FALSE,,,,,,,
2018,31/08/2023,4.44,801,5,EURO3,3,1000,1.48,0.801,>2016,0.2,0.096,-0.0398,FALSE,,,,,,,
2018,21/08/2023,2.48,1230,5,EURO3,3,1000,0.826666667,1.23,>2016,0.2,-0.034666667,0.046,FALSE,,,,,,,
2018,14/09/2023,3.12,1205,5,EURO3,3,1000,1.04,1.205,>2016,0.2,0.008,0.041,FALSE,,,,,,,
2018,14/09/2023,3.75,563,5,EURO3,3,1000,1.25,0.563,>2016,0.2,0.05,-0.0874,FALSE,,,,,,,
2018,18/10/2023,4.66,218,5,EURO3,3,1000,1.553333333,0.218,>2016,0.2,0.110666667,-0.1564,FALSE,,,,,,,
2018,06/09/2023,5.13,393,5,EURO3,3,1000,1.71,0.393,>2016,0.2,0.142,-0.1214,FALSE,,,,,,,
2018,25/09/2024,3,359,6,EURO3,3,1000,1,0.359,>2016,0.2,0,-0.1282,FALSE,,,,,,,
2018,31/08/2023,3.72,679,5,EURO3,3,1000,1.24,0.679,>2016,0.2,0.048,-0.0642,FALSE,,,,,,,
2018,03/11/2023,6.35,495,5,EURO3,3,1000,2.116666667,0.495,>2016,0.2,0.223333333,-0.101,FALSE,,,,,,,
2018,10/09/2023,0.77,1223,5,EURO3,3,1000,0.256666667,1.223,>2016,0.2,-0.148666667,0.0446,FALSE,,,,,,,
2018,18/03/2024,6.75,548,6,EURO3,3,1000,2.25,0.548,>2016,0.2,0.25,-0.0904,FALSE,,,,,,,
2018,21/11/2024,3.34,544,6,EURO3,3,1000,1.113333333,0.544,>2016,0.2,0.022666667,-0.0912,FALSE,,,,,,,
2018,18/10/2023,8.13,156,5,EURO3,3,1000,2.71,0.156,>2016,0.2,0.342,-0.1688,FALSE,,,,,,,
2018,28/06/2024,7.12,52,6,EURO3,3,1000,2.373333333,0.052,>2016,0.2,0.274666667,-0.1896,FALSE,,,,,,,
2018,04/09/2023,4.49,312,5,EURO3,3,1000,1.496666667,0.312,>2016,0.2,0.099333333,-0.1376,FALSE,,,,,,,
2018,18/09/2023,3.6,259,5,EURO3,3,1000,1.2,0.259,>2016,0.2,0.04,-0.1482,FALSE,,,,,,,
2018,05/09/2023,12,786,5,EURO3,3,1000,4,0.786,>2016,0.2,0.6,-0.0428,FALSE,,,,,,,
2018,24/08/2023,2.54,1300,5,EURO3,3,1000,0.846666667,1.3,>2016,0.2,-0.030666667,0.06,FALSE,,,,,,,
2018,01/09/2023,0.76,1698,5,EURO3,3,1000,0.253333333,1.698,>2016,0.2,-0.149333333,0.1396,FALSE,,,,,,,
2018,10/09/2023,11.2,543,5,EURO3,3,1000,3.733333333,0.543,>2016,0.2,0.546666667,-0.0914,FALSE,,,,,,,
2018,31/08/2023,3.56,648,5,EURO3,3,1000,1.186666667,0.648,>2016,0.2,0.037333333,-0.0704,FALSE,,,,,,,
2018,15/05/2024,9.15,3170,6,EURO3,3,1000,3.05,3.17,>2016,0.2,0.41,0.434,FALSE,,,,,,,
2018,01/09/2023,2.68,1098,5,EURO3,3,1000,0.893333333,1.098,>2016,0.2,-0.021333333,0.0196,FALSE,,,,,,,
2018,29/09/2023,0.95,1076,5,EURO3,3,1000,0.316666667,1.076,>2016,0.2,-0.136666667,0.0152,FALSE,,,,,,,
2018,27/09/2023,5.5,201,5,EURO3,3,1000,1.833333333,0.201,>2016,0.2,0.166666667,-0.1598,FALSE,,,,,,,
2018,17/10/2024,6.2,558,6,EURO3,3,1000,2.066666667,0.558,>2016,0.2,0.213333333,-0.0884,FALSE,,,,,,,
2018,09/09/2023,7.9,863,5,EURO3,3,1000,2.633333333,0.863,>2016,0.2,0.326666667,-0.0274,FALSE,,,,,,,
2018,02/09/2023,3.57,955,5,EURO3,3,1000,1.19,0.955,>2016,0.2,0.038,-0.009,FALSE,,,,,,,
2018,30/08/2023,0.12,1294,5,EURO3,3,1000,0.04,1.294,>2016,0.2,-0.192,0.0588,FALSE,,,,,,,
2018,30/08/2023,8.6,71,5,EURO3,3,1000,2.866666667,0.071,>2016,0.2,0.373333333,-0.1858,FALSE,,,,,,,
2018,05/11/2023,1.63,1010,5,EURO3,3,1000,0.543333333,1.01,>2016,0.2,-0.091333333,0.002,FALSE,,,,,,,
2018,06/09/2023,4.12,486,5,EURO3,3,1000,1.373333333,0.486,>2016,0.2,0.074666667,-0.1028,FALSE,,,,,,,
2018,23/08/2023,7.13,1689,5,EURO3,3,1000,2.376666667,1.689,>2016,0.2,0.275333333,0.1378,FALSE,,,,,,,
2018,21/08/2023,4.44,870,5,EURO3,3,1000,1.48,0.87,>2016,0.2,0.096,-0.026,FALSE,,,,,,,
2018,30/08/2023,5.2,18,5,EURO3,3,1000,1.733333333,0.018,>2016,0.2,0.146666667,-0.1964,FALSE,,,,,,,
2018,07/09/2023,5.61,336,5,EURO3,3,1000,1.87,0.336,>2016,0.2,0.174,-0.1328,FALSE,,,,,,,
2018,09/09/2023,5.46,599,5,EURO3,3,1000,1.82,0.599,>2016,0.2,0.164,-0.0802,FALSE,,,,,,,
2018,30/08/2023,13.4,8,5,EURO3,3,1000,4.466666667,0.008,>2016,0.2,0.693333333,-0.1984,FALSE,,,,,,,
2018,17/09/2023,3.5,966,5,EURO3,3,1000,1.166666667,0.966,>2016,0.2,0.033333333,-0.0068,FALSE,,,,,,,
2018,07/09/2023,0.6,1709,5,EURO3,3,1000,0.2,1.709,>2016,0.2,-0.16,0.1418,FALSE,,,,,,,
2018,29/05/2024,6.27,403,6,EURO3,3,1000,2.09,0.403,>2016,0.2,0.218,-0.1194,FALSE,,,,,,,
2018,11/10/2023,3.47,397,5,EURO3,3,1000,1.156666667,0.397,>2016,0.2,0.031333333,-0.1206,FALSE,,,,,,,
2018,31/08/2023,3.56,648,5,EURO3,3,1000,1.186666667,0.648,>2016,0.2,0.037333333,-0.0704,FALSE,,,,,,,
2018,27/09/2023,5.47,7248,5,EURO3,3,1000,1.823333333,7.248,>2016,0.2,0.164666667,1.2496,FALSE,,,,,,,
2018,04/09/2023,0.54,1371,5,EURO3,3,1000,0.18,1.371,>2016,0.2,-0.164,0.0742,FALSE,,,,,,,
2018,11/09/2023,3.43,1138,5,EURO3,3,1000,1.143333333,1.138,>2016,0.2,0.028666667,0.0276,FALSE,,,,,,,
2018,05/09/2023,3.5,482,5,EURO3,3,1000,1.166666667,0.482,>2016,0.2,0.033333333,-0.1036,FALSE,,,,,,,
2018,02/02/2023,3.46,1423,5,EURO3,3,1000,1.153333333,1.423,>2016,0.2,0.030666667,0.0846,FALSE,,,,,,,
2018,05/09/2023,4.49,935,5,EURO3,3,1000,1.496666667,0.935,>2016,0.2,0.099333333,-0.013,FALSE,,,,,,,
2018,30/08/2023,4.31,1599,5,EURO3,3,1000,1.436666667,1.599,>2016,0.2,0.087333333,0.1198,FALSE,,,,,,,
2018,29/08/2023,4.8,140,5,EURO3,3,1000,1.6,0.14,>2016,0.2,0.12,-0.172,FALSE,,,,,,,
2018,26/02/2025,3.74,497,7,EURO3,3,1000,1.246666667,0.497,>2016,0.2,0.049333333,-0.1006,FALSE,,,,,,,
2018,25/07/2023,6.47,767,5,EURO3,3,1000,2.156666667,0.767,>2016,0.2,0.231333333,-0.0466,FALSE,,,,,,,
2018,23/08/2023,6.09,560,5,EURO3,3,1000,2.03,0.56,>2016,0.2,0.206,-0.088,FALSE,,,,,,,
2018,02/11/2023,6.06,406,5,EURO3,3,1000,2.02,0.406,>2016,0.2,0.204,-0.1188,FALSE,,,,,,,
2018,31/08/2023,0,1011,5,EURO3,3,1000,0,1.011,>2016,0.2,-0.2,0.0022,FALSE,,,,,,,
